Rk,Player,WS,G,Season,Age,Team,AS,DRtg,DWS,DBPM,STL,BLK,STL%,BLK%,Pos
1551,DeMarre Carroll,3.1,67,2018-19,32,BKN,0,111,1.6,-0.6,0.5,0.1,0.9,0.5,F
1552,Kyle Kuzma,3.1,70,2018-19,23,LAL,0,112,1.9,-1.2,0.6,0.4,0.8,0.9,F
1553,Robert Covington,3.1,67,2016-17,26,PHI,0,105,3.2,1.4,1.9,1,2.9,2.6,F-C
1554,Ricky Rubio,3.1,68,2020-21,30,MIN,0,115,1.3,0,1.4,0.1,2.6,0.2,G
1555,C.J. Miles,3.1,64,2015-16,28,IND,0,104,1.9,-0.1,0.8,0.5,1.8,1.6,G-F
1556,Jarred Vanderbilt,3.1,64,2020-21,21,MIN,0,110,1.5,1.4,1,0.7,2.7,3.5,F
1557,Justin Holiday,3.1,72,2020-21,31,IND,0,114,1.8,-0.1,1,0.6,1.6,1.5,F
1558,Luc Mbah a Moute,3.1,80,2016-17,30,LAC,0,109,1.8,1.3,1,0.4,2.3,1.6,F
1559,Josh Hart,3.1,65,2019-20,24,NOP,0,111,1.8,0.4,1,0.4,1.7,1.1,G
1560,Dwight Powell,3.1,69,2015-16,24,DAL,0,104,1.3,0.7,0.5,0.3,1.8,2,F-C
1561,JaMychal Green,3.1,63,2019-20,29,LAC,0,106,2,0.7,0.5,0.4,1,1.6,F
1562,Tim Hardaway Jr.,3.1,81,2013-14,21,NYK,0,114,0.4,-1.8,0.5,0.1,1.2,0.3,G
1563,Myles Turner,3.1,60,2015-16,19,IND,0,101,2.3,0.6,0.4,1.4,0.9,5.1,C-F
1564,Klay Thompson,3.1,69,2022-23,32,GSW,0,117,1.9,-1.7,0.7,0.4,1,1.1,G-F
1565,Terry Rozier,3.1,79,2018-19,24,BOS,0,109,2.2,0.5,0.9,0.3,1.8,1,G
1566,Ish Smith,3.1,81,2016-17,28,DET,0,108,2.2,0.8,0.8,0.4,1.6,1.4,G
1567,Facundo Campazzo,3.1,65,2020-21,29,DEN,0,112,1.5,1.2,1.2,0.2,2.7,1,G
1568,T.J. McConnell,3.1,75,2022-23,30,IND,0,117,1.2,0.1,1.1,0.1,2.5,0.6,G
1569,Wesley Matthews,3.1,73,2016-17,30,DAL,0,110,2.1,0,1.1,0.2,1.6,0.5,G
1570,Tomáš Satoranský,3.1,58,2020-21,29,CHI,0,114,1.1,0.1,0.7,0.2,1.5,0.9,G
1571,Sam Dekker,3.1,77,2016-17,22,HOU,0,110,1.2,-0.6,0.5,0.3,1.3,1.2,F
1572,Terence Davis,3.1,72,2019-20,22,TOR,0,106,1.9,0.7,0.5,0.2,1.5,1.1,G
1573,Tony Allen,3.1,71,2016-17,35,MEM,0,105,2.9,1.1,1.6,0.4,3.1,1.4,G-F
1574,Tarik Black,3.1,63,2014-15,23,HOULAL,0,108,0.9,-1.1,0.3,0.4,0.8,1.6,C-F
1575,Payton Pritchard,3.1,71,2021-22,24,BOS,0,110,1.2,0.1,0.4,0.1,1.2,0.5,G
1576,Bogdan Bogdanović,3.1,61,2019-20,27,SAC,0,113,1.3,-0.5,1,0.2,1.8,0.8,G
1577,Michael Kidd-Gilchrist,3.1,62,2013-14,20,CHA,0,103,2.2,0.8,0.7,0.6,1.5,2.1,F
1578,Langston Galloway,3.1,66,2019-20,28,DET,0,116,0.7,-0.9,0.7,0.2,1.4,0.5,G
1579,James Ennis III,3.1,72,2017-18,27,DETMEM,0,112,1.1,-0.1,0.7,0.3,1.5,1,F
1580,Thaddeus Young,3.1,76,2014-15,26,BKNMIN,0,109,1.4,-0.2,1.6,0.3,2.6,0.8,F
1581,Tyreke Evans,3.1,72,2013-14,24,NOP,0,110,1.3,-0.7,1.2,0.3,2.2,0.9,G-F
1582,Derek Fisher,3.1,81,2013-14,39,OKC,0,106,1.7,1.2,0.9,0,2.5,0.2,G
1583,Corey Brewer,3.1,80,2014-15,28,HOUMIN,0,106,2.1,0.2,1.4,0.2,2.7,0.7,F-G
1584,Al-Farouq Aminu,3.1,80,2013-14,23,NOP,0,108,1.8,0.3,1,0.5,2.1,1.6,F
1585,Jeff Green,3.1,80,2015-16,29,LACMEM,0,109,1.7,-0.9,0.7,0.5,1.3,1.5,F
1586,Jake Layman,3.1,71,2018-19,24,POR,0,112,1.2,-0.3,0.4,0.4,1.1,1.8,F
1587,Wilson Chandler,3.1,62,2013-14,26,DEN,0,110,1.2,-0.6,0.7,0.5,1.2,1.2,F
1588,Dāvis Bertāns,3.1,77,2017-18,25,SAS,0,106,1.4,0.6,0.3,0.4,1.2,2.1,F
1589,Reggie Bullock Jr,3.1,63,2018-19,27,DETLAL,0,113,1.4,-0.4,0.6,0.2,1,0.5,G-F
1590,Ersan İlyasova,3,67,2018-19,31,MIL,0,106,1.9,0.1,0.5,0.3,1.2,1.4,F
1591,Jae'Sean Tate,3,78,2021-22,26,HOU,0,116,1.1,-0.5,0.9,0.5,1.7,1.8,F
1592,Jonathan Kuminga,3,70,2021-22,19,GSW,0,108,1.8,-0.2,0.4,0.3,1.3,1.8,F
1593,Terrence Ross,3,69,2019-20,28,ORL,0,110,2,-0.3,1.1,0.3,2,1.1,F-G
1594,Tyler Hansbrough,3,64,2013-14,28,TOR,0,104,1.4,-0.6,0.4,0.3,1.5,1.6,F
1595,Yogi Ferrell,3,82,2017-18,24,DAL,0,112,1.5,0,0.8,0.1,1.4,0.4,G
1596,Nemanja Bjelica,3,71,2021-22,33,GSW,0,105,2.1,2.3,0.6,0.4,1.8,2.2,F
1597,Jordan Clarkson,3,81,2017-18,25,CLELAL,0,112,1.2,-1.4,0.7,0.1,1.5,0.3,G
1598,Dante Cunningham,3,66,2016-17,29,NOP,0,109,1.6,0.3,0.6,0.4,1.2,1.4,F
1599,Nenê,3,67,2014-15,32,WAS,0,102,2.5,0.9,1,0.3,2,1,F-C
1600,Thabo Sefolosha,3,61,2013-14,29,OKC,0,104,2.1,1.5,1.3,0.3,2.5,0.9,G-F
1601,Ayo Dosunmu,3,77,2021-22,22,CHI,0,115,1.3,-0.1,0.8,0.4,1.4,1.2,G
1602,Tony Parker,3,63,2016-17,34,SAS,0,109,1.7,-0.9,0.5,0,1.1,0.1,G
1603,Nerlens Noel,3,67,2015-16,21,PHI,0,103,2.8,1.5,1.8,1.5,2.9,3.9,C-F
1604,Darius Miller,3,82,2017-18,27,NOP,0,113,0.9,-0.8,0.3,0.2,0.7,0.7,F
1605,Torrey Craig,3,75,2018-19,28,DEN,0,110,1.7,0.2,0.5,0.6,1.2,2.7,G-F
1606,OG Anunoby,3,74,2017-18,20,TOR,0,108,1.6,0.6,0.7,0.2,1.7,0.8,F
1607,Aron Baynes,3,81,2017-18,31,BOS,0,103,2.5,0.7,0.3,0.6,0.7,2.9,C
1608,Boban Marjanović,3,58,2018-19,30,LACPHI,0,107,0.9,0.3,0.3,0.5,1.1,3.1,C
1609,Terry Rozier,3,63,2019-20,25,CHA,0,115,1.1,-1.2,1,0.2,1.4,0.4,G
1610,Meyers Leonard,3,61,2018-19,26,POR,0,111,0.9,0.3,0.2,0.1,0.7,0.8,C-F
1611,Salah Mejri,3,73,2016-17,30,DAL,0,102,1.7,2.3,0.4,0.8,1.8,6.1,C
1612,Patrick Beverley,3,67,2022-23,34,CHILAL,0,113,2.1,1.7,0.9,0.6,1.7,2,G
1613,Tyus Jones,3,65,2019-20,23,MEM,0,112,1.1,0.2,0.9,0.1,2.2,0.4,G
1614,Channing Frye,3,70,2015-16,32,CLEORL,0,106,1.3,0.5,0.4,0.4,1.2,1.9,C-F
1615,Juancho Hernangómez,3,70,2018-19,23,DEN,0,110,1.4,-0.2,0.4,0.3,1,1.6,F
1616,Aron Baynes,3,75,2016-17,30,DET,0,106,1.5,0.5,0.2,0.5,0.7,2.8,C
1617,Naz Reid,3,68,2022-23,23,MIN,0,110,1.9,0.8,0.6,0.8,1.6,3.7,F
1618,Alex Len,3,77,2016-17,23,PHX,0,108,1.7,0.1,0.5,1.3,1.2,5.1,C
1619,Tyus Jones,3,68,2018-19,22,MIN,0,114,0.9,0.3,1.2,0.1,2.5,0.3,G
1620,Maxi Kleber,3,59,2021-22,30,DAL,0,107,2.3,1.2,0.5,1,1,3.6,F
1621,Pau Gasol,3,60,2013-14,33,LAL,0,108,1.7,0.2,0.5,1.5,0.7,3.5,C-F
1622,Buddy Hield,3,72,2019-20,27,SAC,0,114,1.5,-1.4,0.9,0.2,1.4,0.7,G-F
1623,Derrick Rose,3,64,2016-17,28,NYK,0,115,0.6,-2,0.7,0.3,1.1,0.7,G
1624,Manu Ginóbili,3,69,2016-17,39,SAS,0,102,2.4,2.1,1.2,0.2,3.2,1,G
1625,Willie Cauley-Stein,2.9,75,2016-17,23,SAC,0,109,1.5,0.2,0.7,0.6,1.9,2.8,F-C
1626,Gorgui Dieng,2.9,63,2019-20,30,MEMMIN,0,106,1.7,1.8,0.8,0.9,2.2,4.5,C
1627,Luguentz Dort,2.9,74,2022-23,23,OKC,0,116,2.1,-1,1,0.3,1.6,0.9,G
1628,Desmond Bane,2.9,68,2020-21,22,MEM,0,114,1.3,-0.2,0.6,0.2,1.3,0.9,G
1629,Marvin Williams,2.9,66,2013-14,27,UTA,0,110,1,-0.3,0.8,0.5,1.7,1.5,F
1630,Zach Collins,2.9,77,2018-19,21,POR,0,110,1.5,0.3,0.3,0.9,0.9,3.9,C-F
1631,Ayo Dosunmu,2.9,80,2022-23,23,CHI,0,115,2.2,0.6,0.8,0.3,1.4,1.2,G
1632,Kelly Olynyk,2.9,70,2013-14,22,BOS,0,107,1.4,-0.3,0.5,0.4,1.3,1.5,C-F
1633,Rodney McGruder,2.9,78,2016-17,25,MIA,0,110,1.7,-0.1,0.6,0.2,1.2,0.7,G
1634,Trevor Booker,2.9,68,2017-18,30,BKNINDPHI,0,108,1.3,0,0.4,0.3,1.2,1.5,F
1635,Miles Bridges,2.9,80,2018-19,20,CHA,0,112,1.5,0.1,0.7,0.6,1.6,2.5,G-F
1636,Bismack Biyombo,2.9,82,2017-18,25,ORL,0,107,1.8,0.2,0.3,1.2,0.7,5.1,C-F
1637,Dennis Schröder,2.9,64,2021-22,28,BOSHOU,0,112,1.9,-0.4,0.8,0.1,1.4,0.4,G
1638,Gorgui Dieng,2.9,79,2017-18,28,MIN,0,109,1.4,-0.1,0.6,0.5,1.7,2.6,C
1639,Jaylen Brown,2.9,74,2018-19,22,BOS,0,109,2.3,-0.4,0.9,0.4,1.7,1.5,F-G
1640,Tyler Zeller,2.9,66,2017-18,28,BKNMIL,0,111,0.9,-0.9,0.2,0.5,0.7,2.5,F-C
1641,Danny Green,2.9,70,2017-18,30,SAS,0,104,2.9,1.4,0.9,1.1,1.8,3.7,G-F
1642,Derrick Jones Jr.,2.9,60,2018-19,21,MIA,0,107,1.7,1,0.8,0.7,1.9,3.3,F
1643,Jerami Grant,2.9,80,2016-17,22,OKCPHI,0,108,1.8,0.8,0.4,1,1.1,4.1,F
1644,Troy Brown Jr.,2.9,76,2022-23,23,LAL,0,115,2,0.8,0.8,0.2,1.5,0.7,G-F
1645,Dante Cunningham,2.9,81,2013-14,26,MIN,0,105,2,0.9,0.8,0.7,1.9,2.7,F
1646,Quincy Pondexter,2.9,75,2014-15,26,MEMNOP,0,110,0.8,-1,0.3,0.3,0.6,1,G-F
1647,KJ Martin,2.9,79,2021-22,21,HOU,0,118,0.6,-1.2,0.4,0.5,1,2.2,F
1648,Mikal Bridges,2.9,82,2018-19,22,PHX,0,115,1.2,0.4,1.6,0.5,2.5,1.3,F-G
1649,Marcus Smart,2.9,67,2014-15,20,BOS,0,104,2.2,1.5,1.5,0.3,2.7,0.8,G
1650,Maurice Harkless,2.9,78,2015-16,22,POR,0,108,1.3,0,0.6,0.4,1.7,1.9,F-G
1651,Marco Belinelli,2.9,62,2014-15,28,SAS,0,106,1.4,-0.7,0.5,0,1.1,0.2,G-F
1652,Bojan Bogdanović,2.9,81,2016-17,27,BKNWAS,0,114,0.9,-2.1,0.4,0.1,0.8,0.3,G-F
1653,Cory Joseph,2.9,68,2013-14,22,SAS,0,104,1.3,1.3,0.5,0.2,1.9,1.1,G
1654,Justin Jackson,2.9,81,2018-19,23,DALSAC,0,114,0.9,-0.8,0.4,0.2,0.9,0.7,G-F
1655,Glenn Robinson III,2.9,62,2019-20,26,GSWPHI,0,115,0.9,-1.2,0.9,0.3,1.4,0.8,G-F
1656,Eric Gordon,2.9,61,2014-15,26,NOP,0,111,0.7,-1.2,0.8,0.2,1.3,0.5,G-F
1657,Kevin Porter Jr.,2.9,59,2022-23,22,HOU,0,120,1,-0.8,1.4,0.3,2,0.8,G
1658,Tre Jones,2.9,69,2021-22,22,SAS,0,114,0.9,0.4,0.6,0.1,1.8,0.5,G
1659,Bogdan Bogdanović,2.9,78,2017-18,25,SAC,0,113,1.1,-0.9,0.9,0.2,1.7,0.7,G
1660,JaMychal Green,2.9,65,2018-19,28,LACMEM,0,107,1.9,-0.4,0.7,0.5,1.6,2.3,F
1661,Doug McDermott,2.9,77,2018-19,27,IND,0,112,1.1,-0.9,0.2,0.1,0.7,0.5,F
1662,Cedi Osman,2.9,66,2021-22,26,CLE,0,112,1.6,0.5,0.8,0.2,1.8,0.6,F
1663,Dennis Schröder,2.9,79,2018-19,25,OKC,0,110,2.4,-0.7,0.8,0.2,1.3,0.4,G
1664,Bismack Biyombo,2.9,81,2016-17,24,ORL,0,108,2.1,0.2,0.3,1.1,0.7,4.1,C-F
1665,Austin Reaves,2.9,61,2021-22,23,LAL,0,116,0.8,-0.6,0.5,0.3,1,1.3,G
1666,Xavier Tillman,2.9,59,2020-21,22,MEM,0,110,1.5,1.1,0.7,0.6,1.9,2.7,F
1667,T.J. McConnell,2.9,76,2018-19,26,PHI,0,110,1.7,0.9,1,0.2,2.5,0.9,G
1668,Royce O'Neale,2.9,76,2022-23,29,BKN,0,115,2.5,0.6,0.9,0.6,1.3,1.7,F
1669,Aaron Gordon,2.9,58,2017-18,22,ORL,0,109,2,-0.6,1,0.8,1.5,1.9,F
1670,Marcus Smart,2.9,61,2015-16,21,BOS,0,103,2.4,1.2,1.5,0.3,2.7,0.8,G
1671,Malik Beasley,2.9,79,2021-22,25,MIN,0,116,1.2,-1.5,0.5,0.2,1,0.6,G
1672,C.J. Miles,2.9,70,2017-18,30,TOR,0,108,1.5,-0.7,0.5,0.3,1.4,1.3,G-F
1673,Steven Adams,2.9,81,2013-14,20,OKC,0,102,1.9,0.9,0.5,0.7,1.7,3.9,C
1674,Shake Milton,2.9,76,2022-23,26,PHI,0,117,1.2,-0.9,0.3,0.2,0.8,0.8,G
1675,Jordan Crawford,2.8,81,2013-14,25,BOSGSW,0,109,1.4,-1.2,0.6,0.1,1.3,0.2,G
1676,Maxi Kleber,2.8,72,2017-18,26,DAL,0,109,1.2,0.5,0.4,0.7,1.1,3.5,F
1677,Josh Okogie,2.8,72,2022-23,24,PHX,0,113,1.7,0.5,0.8,0.5,2,2.3,G
1678,Lavoy Allen,2.8,63,2014-15,25,IND,0,102,1.6,0.5,0.2,0.7,0.7,3.1,F-C
1679,Kenrich Williams,2.8,66,2020-21,26,OKC,0,114,1.2,0.5,0.8,0.3,1.8,1.1,G-F
1680,Raul Neto,2.8,64,2020-21,28,WAS,0,113,1.3,0.9,1.1,0.1,2.4,0.4,G
1681,J.J. Barea,2.8,74,2015-16,31,DAL,0,111,0.7,-1.6,0.4,0,0.8,0.1,G
1682,Elfrid Payton,2.8,63,2017-18,23,ORLPHX,0,111,1.4,-0.3,1.3,0.3,2.2,1,G
1683,Paul Reed,2.8,69,2022-23,23,PHI,0,105,1.6,1.5,0.7,0.7,3,6.3,F
1684,Gorgui Dieng,2.8,76,2018-19,29,MIN,0,108,1.3,0.9,0.6,0.5,2.2,3.4,C
1685,Jeremy Evans,2.8,66,2013-14,26,UTA,0,109,1,-0.2,0.6,0.7,1.8,3,F
1686,Luc Mbah a Moute,2.8,61,2017-18,31,HOU,0,106,2.1,1.4,1.2,0.4,2.3,1.4,F
1687,Patty Mills,2.8,81,2021-22,33,BKN,0,117,0.9,-1.4,0.6,0.2,1.1,0.6,G
1688,Doug McDermott,2.8,81,2015-16,24,CHI,0,112,0.7,-1.9,0.2,0.1,0.4,0.2,F
1689,Kevin Huerter,2.8,74,2021-22,23,ATL,0,117,1,-0.7,0.7,0.4,1.2,1.1,G
1690,Andre Drummond,2.8,67,2022-23,29,CHI,0,103,2,0.5,0.7,0.4,2.6,3.1,C
1691,Terrance Ferguson,2.8,74,2018-19,20,OKC,0,112,1.6,0.1,0.5,0.2,1,0.7,G-F
1692,Kentavious Caldwell-Pope,2.8,82,2014-15,21,DET,0,109,1.8,-0.4,1.1,0.2,1.9,0.5,G
1693,Kentavious Caldwell-Pope,2.8,77,2021-22,28,WAS,0,116,1.4,-0.6,1.1,0.3,1.8,0.9,G
1694,Dennis Schröder,2.8,66,2022-23,29,LAL,0,117,1.5,-0.5,0.8,0.2,1.2,0.4,G
1695,Patty Mills,2.8,66,2019-20,31,SAS,0,116,0.5,-1.2,0.8,0.1,1.7,0.4,G
1696,Zach LaVine,2.8,63,2018-19,23,CHI,0,115,1.1,-1.6,1,0.4,1.3,1,G-F
1697,Jameer Nelson,2.8,68,2013-14,31,ORL,0,111,1.2,-1.7,0.8,0.1,1.2,0.2,G
1698,Buddy Hield,2.8,80,2017-18,25,SAC,0,111,1.5,-0.5,1.1,0.3,2.1,1,G-F
1699,Brandon Ingram,2.8,59,2017-18,20,LAL,0,109,1.8,-0.3,0.8,0.7,1.1,1.8,F
1700,Wenyen Gabriel,2.8,68,2022-23,25,LAL,0,113,1.3,0.1,0.4,0.5,1.2,2.9,F
1701,Spencer Dinwiddie,2.8,59,2016-17,23,BKN,0,112,0.9,0.4,0.7,0.4,1.6,1.3,G
1702,Tyus Jones,2.8,70,2020-21,24,MEM,0,112,1.3,0.9,0.9,0.1,2.5,0.4,G
1703,Jaylen Nowell,2.8,62,2021-22,22,MIN,0,115,0.7,-0.7,0.4,0.2,1.3,1,G
1704,George Hill,2.8,60,2018-19,32,CLEMIL,0,110,1.3,0.5,0.9,0.1,1.9,0.5,G
1705,Jameer Nelson,2.8,75,2016-17,34,DEN,0,115,0.5,-1.2,0.7,0.1,1.3,0.3,G
1706,Anthony Tolliver,2.8,72,2015-16,30,DET,0,107,1.3,0.5,0.4,0.2,1,0.9,F-C
1707,Leandro Barbosa,2.8,66,2014-15,32,GSW,0,104,1.2,0.4,0.6,0.1,2,0.6,G
1708,O.J. Mayo,2.8,71,2014-15,27,MIL,0,105,1.9,-0.4,0.8,0.3,1.7,0.9,G
1709,Carl Landry,2.8,70,2014-15,31,SAC,0,111,0.5,-1.7,0.2,0.2,0.6,1.1,F
1710,Georges Niang,2.8,76,2021-22,28,PHI,0,115,1.3,-1.1,0.4,0.2,0.9,0.7,F
1711,Mario Chalmers,2.8,80,2014-15,28,MIA,0,107,2,0.1,1.5,0.1,2.7,0.4,G
1712,Devonte' Graham,2.8,76,2021-22,26,NOP,0,116,1.2,-1.2,0.9,0.2,1.6,0.5,G
1713,Nemanja Bjelica,2.8,67,2017-18,29,MIN,0,110,1.1,0.2,0.7,0.2,1.8,1,F
1714,Norman Powell,2.8,76,2016-17,23,TOR,0,109,1.4,0.1,0.7,0.2,1.9,0.9,G
1715,Shake Milton,2.8,63,2020-21,24,PHI,0,112,1.6,-1,0.6,0.3,1.3,1.1,G
1716,Brandon Knight,2.8,72,2013-14,22,MIL,0,114,0.4,-2.2,1,0.2,1.5,0.6,G
1717,Maurice Harkless,2.8,80,2013-14,20,ORL,0,106,2.1,1.1,1.2,0.6,2.5,2,F-G
1718,Matisse Thybulle,2.8,65,2020-21,23,PHI,0,103,2.7,4.5,1.6,1.1,3.9,4.9,G
1719,Garrison Mathews,2.8,65,2021-22,25,HOU,0,118,0.5,-1,0.9,0.4,1.6,1.3,G
1720,Moritz Wagner,2.8,63,2021-22,24,ORL,0,112,1,0.1,0.3,0.2,1,1.2,F-C
1721,Furkan Korkmaz,2.8,72,2019-20,22,PHI,0,112,1.4,-1,0.6,0.2,1.3,0.9,G
1722,Reggie Bullock Jr,2.8,78,2022-23,31,DAL,0,119,1.4,-0.3,0.7,0.2,1.1,0.5,G-F
1723,Evan Fournier,2.8,68,2016-17,24,ORL,0,114,1.1,-1.1,1,0.1,1.5,0.1,G-F
1724,Justise Winslow,2.8,66,2018-19,22,MIA,0,108,2.6,0.6,1.1,0.3,1.8,0.9,F
1725,Kevon Looney,2.8,66,2017-18,21,GSW,0,106,1.3,1,0.5,0.8,1.8,4.9,F-C
1726,Greivis Vásquez,2.8,82,2014-15,28,TOR,0,110,0.9,-1.4,0.6,0.1,1.2,0.4,G
1727,Otto Porter Jr.,2.7,74,2014-15,21,WAS,0,104,1.8,0.6,0.6,0.4,1.6,1.7,F
1728,Anthony Tolliver,2.7,76,2014-15,29,DETPHX,0,109,0.9,-0.8,0.3,0.2,0.9,0.9,F-C
1729,Jeremy Lamb,2.7,62,2016-17,24,CHA,0,108,1.3,0.1,0.4,0.4,1.2,1.8,G-F
1730,Mirza Teletović,2.7,72,2013-14,28,BKN,0,109,1.1,-1.6,0.4,0.3,1.1,1.4,F
1731,Richard Jefferson,2.7,74,2015-16,35,CLE,0,107,1.3,0.5,0.4,0.2,1.3,0.9,F
1732,Shabazz Muhammad,2.7,78,2016-17,24,MIN,0,116,0.2,-2.9,0.3,0.1,0.7,0.3,F-G
1733,Jeremy Lamb,2.7,66,2015-16,23,CHA,0,103,1.8,0.7,0.6,0.5,1.7,2,G-F
1734,Rodney Hood,2.7,60,2017-18,25,CLEUTA,0,110,1.5,-0.9,0.8,0.2,1.4,0.6,G-F
1735,John Henson,2.7,58,2016-17,26,MIL,0,106,1.6,0.7,0.5,1.3,1.3,6.1,C-F
1736,Khris Middleton,2.7,82,2013-14,22,MIL,0,113,0.8,-1.1,1,0.2,1.8,0.7,F-G
1737,Bogdan Bogdanović,2.7,70,2018-19,26,SAC,0,113,1.4,-0.6,1,0.2,1.7,0.7,G
1738,Alan Anderson,2.7,74,2014-15,32,BKN,0,109,1.1,0.2,0.8,0.1,1.7,0.2,G-F
1739,Alex Len,2.7,64,2020-21,27,TORWAS,0,110,1.3,1,0.3,1,0.9,5.6,C
1740,Jalen McDaniels,2.7,80,2022-23,25,CHAPHI,0,114,2.2,0.6,1,0.4,2.1,1.6,F
1741,Deyonta Davis,2.7,62,2017-18,21,MEM,0,110,0.8,-0.6,0.2,0.6,0.8,3.9,C-F
1742,Shabazz Muhammad,2.7,82,2015-16,23,MIN,0,114,0.2,-3.1,0.3,0.1,0.7,0.3,F-G
1743,JaVale McGee,2.7,65,2017-18,30,GSW,0,103,1.1,1.2,0.3,0.9,1.6,7.3,C
1744,J.J. Barea,2.7,77,2014-15,30,DAL,0,110,0.6,-1.1,0.4,0,1.2,0.1,G
1745,Arron Afflalo,2.7,71,2015-16,30,NYK,0,112,0.9,-1.6,0.4,0.1,0.5,0.3,G-F
1746,Robin Lopez,2.7,74,2018-19,30,CHI,0,115,0.7,-1.4,0.1,1.1,0.3,4.2,C
1747,Jock Landale,2.7,69,2022-23,27,PHX,0,113,1.2,-0.4,0.2,0.4,0.8,2.7,C
1748,Kyle Anderson,2.7,72,2016-17,23,SAS,0,101,2,3.2,0.7,0.4,2.5,2.1,F-G
1749,Keita Bates-Diop,2.7,67,2022-23,27,SAS,0,120,0.6,-0.9,0.7,0.3,1.5,1.1,F
1750,Garrett Temple,2.7,80,2015-16,29,WAS,0,108,1.7,0.4,0.9,0.2,1.7,0.7,G
1751,Luke Kennard,2.7,63,2020-21,24,LAC,0,114,1.1,-0.5,0.4,0.1,0.9,0.7,G
1752,P.J. Washington,2.7,64,2020-21,22,CHA,0,111,2.4,0.6,1.1,1.2,1.7,4,F
1753,Omri Casspi,2.7,67,2014-15,26,SAC,0,110,0.6,-1.1,0.5,0.1,1.1,0.5,F
1754,Solomon Hill,2.7,80,2016-17,25,NOP,0,109,2.3,0.8,0.9,0.4,1.5,1.1,F
1755,Bryn Forbes,2.7,70,2020-21,27,MIL,0,117,0.7,-1.7,0.3,0,0.8,0.1,G
1756,Julius Randle,2.7,64,2019-20,25,NYK,0,112,1.8,-1,0.8,0.3,1.2,1,F-C
1757,Mike Scott,2.7,68,2014-15,26,ATL,0,106,1.1,-1.1,0.4,0,1.1,0.2,F
1758,Isaiah Jackson,2.7,63,2022-23,21,IND,0,114,1.2,0.9,0.5,1.5,1.4,7.7,C-F
1759,Jon Leuer,2.7,67,2015-16,26,PHX,0,106,1.3,0,0.6,0.4,1.5,2,F
1760,Wesley Matthews,2.7,69,2018-19,32,DALINDNYK,0,113,1.5,-0.5,0.8,0.2,1.3,0.7,G
1761,Markelle Fultz,2.7,72,2019-20,21,ORL,0,111,2,0,1.3,0.2,2.2,0.5,G
1762,Jeremy Lin,2.7,74,2014-15,26,LAL,0,110,0.8,-0.5,1.1,0.4,2.2,1.4,G
1763,Joe Johnson,2.7,81,2015-16,34,BKNMIA,0,113,0.8,-1.3,0.8,0,1.1,0.1,G-F
1764,Richard Jefferson,2.7,82,2013-14,33,UTA,0,114,0.4,-0.9,0.7,0.2,1.3,0.5,F
1765,Raymond Felton,2.7,80,2015-16,31,DAL,0,108,1.7,0.1,0.9,0.2,1.6,0.6,G
1766,JaMychal Green,2.7,67,2021-22,31,DEN,0,109,1.4,0.1,0.6,0.4,1.9,2.2,F
1767,Jason Thompson,2.7,82,2013-14,27,SAC,0,108,1.7,-0.4,0.4,0.7,0.8,2.3,F-C
1768,Maurice Harkless,2.7,62,2019-20,26,LACNYK,0,108,1.9,1.9,0.9,0.5,1.9,2.1,F-G
1769,Damion Lee,2.7,63,2021-22,29,GSW,0,109,1.8,0.4,0.6,0.1,1.5,0.5,G
1770,Salah Mejri,2.7,61,2017-18,31,DAL,0,102,1.3,2.8,0.4,1.1,1.5,8.2,C
1771,E'Twaun Moore,2.7,73,2016-17,27,NOP,0,111,1.5,0.1,0.7,0.4,1.3,1.4,G-F
1772,Cody Zeller,2.6,82,2013-14,21,CHA,0,102,2.2,0.9,0.5,0.5,1.5,2.3,C-F
1773,Eric Gordon,2.6,68,2018-19,30,HOU,0,115,1,-1.8,0.6,0.4,0.9,1.1,G-F
1774,Joe Harris,2.6,74,2022-23,31,BKN,0,117,1.1,-0.6,0.5,0.2,1.1,0.7,G
1775,Kosta Koufos,2.6,71,2016-17,27,SAC,0,109,1.4,-0.4,0.5,0.7,1.3,3.1,C
1776,James Ennis III,2.6,58,2018-19,28,HOUPHI,0,112,1,-0.2,0.7,0.4,1.6,1.6,F
1777,Wesley Matthews,2.6,63,2017-18,31,DAL,0,111,1.6,0.1,1.2,0.3,1.8,0.7,G
1778,Aaron Wiggins,2.6,70,2022-23,24,OKC,0,116,1.2,-0.5,0.6,0.2,1.4,1.1,G
1779,Josh Green,2.6,60,2022-23,22,DAL,0,119,0.9,-0.6,0.7,0.1,1.4,0.3,G-F
1780,David West,2.6,68,2016-17,36,GSW,0,100,1.7,3.5,0.6,0.7,2.4,4.4,F-C
1781,Lou Williams,2.6,60,2013-14,27,ATL,0,109,1,-1,0.8,0.1,1.6,0.2,G
1782,Tyler Zeller,2.6,70,2013-14,24,CLE,0,107,1.1,-0.4,0.3,0.5,0.9,3,F-C
1783,Wesley Johnson,2.6,80,2015-16,28,LAC,0,102,2.7,1.5,1.1,0.7,2.7,2.6,F-G
1784,Rasual Butler,2.6,75,2014-15,35,WAS,0,105,1.6,-0.3,0.4,0.3,1,1.2,F-G
1785,Shaun Livingston,2.6,76,2016-17,31,GSW,0,108,1.6,0.5,0.5,0.3,1.4,1.2,G
1786,Justise Winslow,2.6,68,2017-18,21,MIA,0,105,2.4,1.1,0.8,0.5,1.6,1.7,F
